"bernie.sanders,squad,race,support,vote,vs";"hillary.clinton,dem,musician,better"; 1.0
"bernie.sanders,squad,race,support,better,vs";"hillary.clinton,dem,musician,vote"; 1.0
"bernie.sanders,squad,vote,musician,better,vs";"hillary.clinton,dem,support,race"; 1.0
"bernie.sanders,squad,race,musician,better,vote";"hillary.clinton,dem,support,vs"; 1.0
"bernie.sanders,squad,race,vote,musician,vs";"hillary.clinton,dem,support,better"; 1.0
"bernie.sanders,squad,race,musician,better,vs";"hillary.clinton,dem,support,vote"; 1.0
"bernie.sanders,squad,support,musician,better,vote";"hillary.clinton,dem,race,vs"; 1.0
"bernie.sanders,squad,support,vote,musician,vs";"hillary.clinton,dem,race,better"; 1.0
"bernie.sanders,squad,support,musician,better,vs";"hillary.clinton,dem,race,vote"; 1.0
"bernie.sanders,squad,race,support,musician,vote";"hillary.clinton,dem,vs,better"; 1.0
"bernie.sanders,squad,race,support,musician,better";"hillary.clinton,dem,vs,vote"; 1.0
"bernie.sanders,squad,race,support,musician,vs";"hillary.clinton,dem,better,vote"; 1.0
"dem,support,vote,musician,better,vs";"hillary.clinton,bernie.sanders,squad,race"; 0.875
"dem,squad,support,vote,better,vs";"hillary.clinton,bernie.sanders,musician,race"; 0.875
"dem,squad,vote,musician,better,vs";"hillary.clinton,bernie.sanders,support,race"; 0.875
"dem,squad,support,musician,better,vote";"hillary.clinton,bernie.sanders,race,vs"; 0.875
"dem,squad,support,vote,musician,vs";"hillary.clinton,bernie.sanders,race,better"; 0.875
"dem,squad,support,musician,better,vs";"hillary.clinton,bernie.sanders,race,vote"; 0.875
"bernie.sanders,dem,support,vote,better,vs";"hillary.clinton,squad,musician,race"; 0.875
"bernie.sanders,dem,vote,musician,better,vs";"hillary.clinton,squad,support,race"; 0.875
"bernie.sanders,dem,support,musician,better,vote";"hillary.clinton,squad,race,vs"; 0.875
"bernie.sanders,dem,support,vote,musician,vs";"hillary.clinton,squad,race,better"; 0.875
"bernie.sanders,dem,support,musician,better,vs";"hillary.clinton,squad,race,vote"; 0.875
"bernie.sanders,dem,squad,vote,better,vs";"hillary.clinton,musician,support,race"; 0.875
"bernie.sanders,dem,squad,support,better,vote";"hillary.clinton,musician,race,vs"; 0.875
"bernie.sanders,dem,squad,support,vote,vs";"hillary.clinton,musician,race,better"; 0.875
"bernie.sanders,dem,squad,support,better,vs";"hillary.clinton,musician,race,vote"; 0.875
"bernie.sanders,dem,squad,musician,better,vote";"hillary.clinton,support,race,vs"; 0.875
"bernie.sanders,dem,squad,vote,musician,vs";"hillary.clinton,support,race,better"; 0.875
"bernie.sanders,dem,squad,musician,better,vs";"hillary.clinton,support,race,vote"; 0.875
"bernie.sanders,dem,squad,support,musician,vote";"hillary.clinton,race,vs,better"; 0.875
"bernie.sanders,dem,squad,support,musician,better";"hillary.clinton,race,vs,vote"; 0.875
"bernie.sanders,dem,squad,support,musician,vs";"hillary.clinton,race,better,vote"; 0.875
"hillary.clinton,race,support,vote,better,vs";"dem,bernie.sanders,squad,musician"; 1.0
"hillary.clinton,race,vote,musician,better,vs";"dem,bernie.sanders,squad,support"; 1.0
"hillary.clinton,support,vote,musician,better,vs";"dem,bernie.sanders,squad,race"; 1.0
"hillary.clinton,race,support,musician,better,vote";"dem,bernie.sanders,squad,vs"; 1.0
"hillary.clinton,race,support,vote,musician,vs";"dem,bernie.sanders,squad,better"; 1.0
"hillary.clinton,race,support,musician,better,vs";"dem,bernie.sanders,squad,vote"; 1.0
"hillary.clinton,squad,race,vote,better,vs";"dem,bernie.sanders,musician,support"; 1.0
"hillary.clinton,squad,support,vote,better,vs";"dem,bernie.sanders,musician,race"; 1.0
"hillary.clinton,squad,race,support,better,vote";"dem,bernie.sanders,musician,vs"; 1.0
"hillary.clinton,squad,race,support,vote,vs";"dem,bernie.sanders,musician,better"; 1.0
"hillary.clinton,squad,race,support,better,vs";"dem,bernie.sanders,musician,vote"; 1.0
"hillary.clinton,squad,vote,musician,better,vs";"dem,bernie.sanders,support,race"; 1.0
"hillary.clinton,squad,race,musician,better,vote";"dem,bernie.sanders,support,vs"; 1.0
"hillary.clinton,squad,race,vote,musician,vs";"dem,bernie.sanders,support,better"; 1.0
"hillary.clinton,squad,race,musician,better,vs";"dem,bernie.sanders,support,vote"; 1.0
"hillary.clinton,squad,support,musician,better,vote";"dem,bernie.sanders,race,vs"; 1.0
"hillary.clinton,squad,support,vote,musician,vs";"dem,bernie.sanders,race,better"; 1.0
"hillary.clinton,squad,support,musician,better,vs";"dem,bernie.sanders,race,vote"; 1.0
"hillary.clinton,squad,race,support,musician,vote";"dem,bernie.sanders,vs,better"; 1.0
"hillary.clinton,squad,race,support,musician,better";"dem,bernie.sanders,vs,vote"; 1.0
"hillary.clinton,squad,race,support,musician,vs";"dem,bernie.sanders,better,vote"; 1.0
"hillary.clinton,bernie.sanders,race,vote,better,vs";"dem,squad,musician,support"; 1.0
"hillary.clinton,bernie.sanders,support,vote,better,vs";"dem,squad,musician,race"; 1.0
"hillary.clinton,bernie.sanders,race,support,better,vote";"dem,squad,musician,vs"; 1.0
"hillary.clinton,bernie.sanders,race,support,vote,vs";"dem,squad,musician,better"; 1.0
"hillary.clinton,bernie.sanders,race,support,better,vs";"dem,squad,musician,vote"; 1.0
"hillary.clinton,bernie.sanders,vote,musician,better,vs";"dem,squad,support,race"; 1.0
"hillary.clinton,bernie.sanders,race,musician,better,vote";"dem,squad,support,vs"; 1.0
