"vs","bernie.sanders","hillary.clinton","vote","musician","support";"squad","race","better","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","musician","better";"squad","race","support","dem"; 1.0
"vs","bernie.sanders","race","musician","better","support";"squad","hillary.clinton","vote","dem"; 1.0
"vs","bernie.sanders","race","vote","better","support";"squad","hillary.clinton","musician","dem"; 1.0
"vs","bernie.sanders","race","vote","musician","support";"squad","hillary.clinton","better","dem"; 1.0
"vs","bernie.sanders","race","vote","musician","better";"squad","hillary.clinton","support","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","better","support";"squad","vote","musician","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","musician","support";"squad","vote","better","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","musician","better";"squad","vote","support","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","vote","support";"squad","musician","better","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","vote","better";"squad","musician","support","dem"; 1.0
"vs","bernie.sanders","race","hillary.clinton","vote","musician";"squad","better","support","dem"; 1.0
"squad","vote","musician","better","support","dem";"vs","bernie.sanders","race","hillary.clinton"; 0.875
"squad","hillary.clinton","musician","better","support","dem";"vs","bernie.sanders","race","vote"; 0.875
"squad","hillary.clinton","vote","better","support","dem";"vs","bernie.sanders","race","musician"; 0.875
"squad","hillary.clinton","vote","musician","support","dem";"vs","bernie.sanders","race","better"; 0.875
"squad","hillary.clinton","vote","musician","better","dem";"vs","bernie.sanders","race","support"; 0.875
"squad","hillary.clinton","vote","musician","better","support";"vs","bernie.sanders","race","dem"; 1.0
"squad","race","vote","musician","better","support";"vs","bernie.sanders","hillary.clinton","dem"; 1.0
"squad","race","hillary.clinton","musician","better","support";"vs","bernie.sanders","vote","dem"; 1.0
"squad","race","hillary.clinton","vote","better","support";"vs","bernie.sanders","musician","dem"; 1.0
"squad","race","hillary.clinton","vote","musician","support";"vs","bernie.sanders","better","dem"; 1.0
"squad","race","hillary.clinton","vote","musician","better";"vs","bernie.sanders","support","dem"; 1.0
"squad","bernie.sanders","musician","better","support","dem";"vs","race","hillary.clinton","vote"; 0.875
"squad","bernie.sanders","vote","better","support","dem";"vs","race","hillary.clinton","musician"; 0.875
"squad","bernie.sanders","vote","musician","support","dem";"vs","race","hillary.clinton","better"; 0.875
"squad","bernie.sanders","vote","musician","better","dem";"vs","race","hillary.clinton","support"; 0.875
"squad","bernie.sanders","vote","musician","better","support";"vs","race","hillary.clinton","dem"; 1.0
"squad","bernie.sanders","hillary.clinton","better","support","dem";"vs","race","vote","musician"; 0.875
"squad","bernie.sanders","hillary.clinton","musician","support","dem";"vs","race","vote","better"; 0.875
"squad","bernie.sanders","hillary.clinton","musician","better","dem";"vs","race","vote","support"; 0.875
"squad","bernie.sanders","hillary.clinton","musician","better","support";"vs","race","vote","dem"; 1.0
"squad","bernie.sanders","hillary.clinton","vote","support","dem";"vs","race","musician","better"; 0.875
"squad","bernie.sanders","hillary.clinton","vote","better","dem";"vs","race","musician","support"; 0.875
"squad","bernie.sanders","hillary.clinton","vote","better","support";"vs","race","musician","dem"; 1.0
"squad","bernie.sanders","hillary.clinton","vote","musician","dem";"vs","race","better","support"; 0.875
"squad","bernie.sanders","hillary.clinton","vote","musician","support";"vs","race","better","dem"; 1.0
"squad","bernie.sanders","hillary.clinton","vote","musician","better";"vs","race","support","dem"; 1.0
"squad","bernie.sanders","race","musician","better","support";"vs","hillary.clinton","vote","dem"; 1.0
"squad","bernie.sanders","race","vote","better","support";"vs","hillary.clinton","musician","dem"; 1.0
"squad","bernie.sanders","race","vote","musician","support";"vs","hillary.clinton","better","dem"; 1.0
"squad","bernie.sanders","race","vote","musician","better";"vs","hillary.clinton","support","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","better","support";"vs","vote","musician","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","musician","support";"vs","vote","better","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","musician","better";"vs","vote","support","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","vote","support";"vs","musician","better","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","vote","better";"vs","musician","support","dem"; 1.0
"squad","bernie.sanders","race","hillary.clinton","vote","musician";"vs","better","support","dem"; 1.0
"squad","vs","musician","better","support","dem";"bernie.sanders","race","hillary.clinton","vote"; 0.875
"squad","vs","vote","better","support","dem";"bernie.sanders","race","hillary.clinton","musician"; 0.875
"squad","vs","vote","musician","support","dem";"bernie.sanders","race","hillary.clinton","better"; 0.875
"squad","vs","vote","musician","better","dem";"bernie.sanders","race","hillary.clinton","support"; 0.875
"squad","vs","vote","musician","better","support";"bernie.sanders","race","hillary.clinton","dem"; 1.0
